wavelength_nm,R,G,B,Gray
442.0,0.958804158,0.727848457,0.97697805,0.867754996
442.1,0.959933288,0.729364497,0.977147152,0.868858939
442.2,0.961062417,0.730880537,0.977316253,0.869962881
442.3,0.962286408,0.732497115,0.977551096,0.871159486
442.4,0.964016921,0.734650529,0.978136972,0.872850873
442.5,0.965747434,0.736803943,0.978722848,0.874542259
442.6,0.967477947,0.738957357,0.979308725,0.876233646
442.7,0.96920846,0.741110771,0.979894601,0.877925032
442.8,0.970938974,0.743264185,0.980480477,0.879616418
442.9,0.972669487,0.745417599,0.981066353,0.881307805
443.0,0.9744,0.747571013,0.98165223,0.882999191
443.1,0.976130513,0.749724427,0.982238106,0.884690578
443.2,0.977467522,0.751713316,0.982817484,0.886209819
443.3,0.977749804,0.753261225,0.983379447,0.887267655
443.4,0.978032086,0.754809134,0.98394141,0.888325491
443.5,0.978314368,0.756357042,0.984503373,0.889383327
443.6,0.978596651,0.757904951,0.985065336,0.890441164
443.7,0.978878933,0.759452859,0.985627299,0.891499
443.8,0.979161215,0.761000768,0.986189262,0.892556836
443.9,0.979443498,0.762548677,0.986751225,0.893614672
444.0,0.97972578,0.764096585,0.987313188,0.894672508
444.1,0.979553634,0.765288042,0.98769003,0.895391047
444.2,0.978657695,0.765911758,0.987772018,0.895569167
444.3,0.977761755,0.766535474,0.987854007,0.895747288
444.4,0.976865816,0.76715919,0.987935995,0.895925409
444.5,0.975969876,0.767782906,0.988017984,0.89610353
444.6,0.975073937,0.768406623,0.988099972,0.896281651
444.7,0.974177997,0.769030339,0.988181961,0.896459771
444.8,0.973282058,0.769654055,0.988263949,0.896637892
444.9,0.972386118,0.770277771,0.988345938,0.896816013
445.0,0.971652689,0.771024327,0.988340872,0.897069817
445.1,0.971081988,0.771893887,0.988248635,0.897399406
445.2,0.970511287,0.772763448,0.988156398,0.897728995
