wavelength_nm,R,G,B,Gray
439.0,0.332138913,0.425602165,0.583416313,0.383630703
439.1,0.33233953,0.426868214,0.584509784,0.384281823
439.2,0.332540148,0.428134262,0.585603255,0.384932944
439.3,0.332740765,0.42940031,0.586696727,0.385584064
439.4,0.332941382,0.430666359,0.587790198,0.386235184
439.5,0.333141999,0.431932407,0.588883669,0.386886305
439.6,0.333342617,0.433198456,0.58997714,0.387537425
439.7,0.33361749,0.434284676,0.590988192,0.388159277
439.8,0.333909128,0.435330297,0.591980636,0.388774521
439.9,0.334200766,0.436375917,0.59297308,0.389389765
440.0,0.334492404,0.437421538,0.593965524,0.390005009
440.1,0.334784042,0.438467158,0.594957968,0.390620253
440.2,0.33507568,0.439512778,0.595950412,0.391235497
440.3,0.335367318,0.440558399,0.596942856,0.391850741
440.4,0.335658957,0.441604019,0.5979353,0.392465985
440.5,0.335950595,0.44264964,0.598927744,0.393081228
440.6,0.334800068,0.440589459,0.595759469,0.391460322
440.7,0.333540637,0.438294746,0.592277001,0.389670555
440.8,0.332281206,0.436000033,0.588794533,0.387880788
440.9,0.331021776,0.43370532,0.585312065,0.386091021
441.0,0.329762345,0.431410607,0.581829597,0.384301254
441.1,0.328502914,0.429115895,0.578347129,0.382511487
441.2,0.327243483,0.426821182,0.574864661,0.38072172
441.3,0.325984052,0.424526469,0.571382193,0.378931953
441.4,0.324800224,0.422389071,0.568113507,0.377257105
441.5,0.325268331,0.423689031,0.569516003,0.378093268
441.6,0.325736438,0.424988992,0.570918499,0.378929431
441.7,0.326204545,0.426288952,0.572320994,0.379765594
441.8,0.326672652,0.427588913,0.57372349,0.380601757
441.9,0.327140759,0.428888873,0.575125985,0.38143792
442.0,0.327608867,0.430188834,0.576528481,0.382274083
442.1,0.328076974,0.431488794,0.577930977,0.383110246
442.2,0.328545081,0.432788755,0.579333472,0.383946409
442.3,0.328980663,0.433989754,0.580626291,0.384720486
442.4,0.32924258,0.434662342,0.581333482,0.385163051
442.5,0.329504497,0.435334931,0.582040673,0.385605615
442.6,0.329766414,0.436007519,0.582747863,0.386048179
442.7,0.330028331,0.436680107,0.583455054,0.386490743
442.8,0.330290248,0.437352695,0.584162244,0.386933308
