wavelength_nm,R,G,B,Gray
458.3,0.898382573,0.923625616,0.929798646,0.922760795
458.4,0.897805462,0.922994134,0.929097256,0.922135253
458.5,0.897228351,0.922362651,0.928395867,0.921509712
458.6,0.896651239,0.921731169,0.927694478,0.92088417
458.7,0.896074128,0.921099687,0.926993088,0.920258629
458.8,0.895497017,0.920468205,0.926291699,0.919633087
458.9,0.894919906,0.919836723,0.92559031,0.919007546
459.0,0.894342795,0.919205241,0.92488892,0.918382004
459.1,0.893765684,0.918573759,0.924187531,0.917756463
459.2,0.893311776,0.917953832,0.923362076,0.917164955
459.3,0.893115776,0.917358094,0.922276907,0.916644694
459.4,0.892919776,0.916762356,0.921191739,0.916124432
459.5,0.892723776,0.916166619,0.920106571,0.91560417
459.6,0.892527776,0.915570881,0.919021402,0.915083909
459.7,0.892331776,0.914975143,0.917936234,0.914563647
459.8,0.892135776,0.914379405,0.916851065,0.914043385
459.9,0.891939776,0.913783667,0.915765897,0.913523123
460.0,0.891743776,0.913187929,0.914680728,0.913002862
460.1,0.89205722,0.913232987,0.914399876,0.913102091
460.2,0.893026331,0.914102764,0.915154201,0.913998622
460.3,0.893995442,0.914972541,0.915908525,0.914895153
460.4,0.894964553,0.915842318,0.91666285,0.915791684
460.5,0.895933664,0.916712095,0.917417174,0.916688214
460.6,0.896902775,0.917581873,0.918171498,0.917584745
460.7,0.897871886,0.91845165,0.918925823,0.918481276
460.8,0.898840997,0.919321427,0.919680147,0.919377807
460.9,0.899810108,0.920191204,0.920434472,0.920274338
461.0,0.90080923,0.921198903,0.921458703,0.921288235
461.1,0.901832786,0.922318891,0.922702676,0.922397686
461.2,0.902856341,0.923438878,0.92394665,0.923507137
461.3,0.903879897,0.924558865,0.925190623,0.924616588
461.4,0.904903452,0.925678852,0.926434597,0.925726039
461.5,0.905927008,0.926798839,0.927678571,0.92683549
461.6,0.906950563,0.927918826,0.928922544,0.927944941
461.7,0.907974118,0.929038813,0.930166518,0.929054392
461.8,0.908997674,0.9301588,0.931410491,0.930163843
461.9,0.910042959,0.93011371,0.929124422,0.930243963
462.0,0.911099181,0.929482228,0.925061658,0.929806013
462.1,0.912155403,0.928850746,0.920998893,0.929368063
462.2,0.913211626,0.928219264,0.916936128,0.928930113
462.3,0.914267848,0.927587782,0.912873363,0.928492164
462.4,0.91532407,0.9269563,0.908810598,0.928054214
462.5,0.916380292,0.926324817,0.904747834,0.927616264
462.6,0.917436514,0.925693335,0.900685069,0.927178314
462.7,0.918492736,0.925061853,0.896622304,0.926740364
462.8,0.920787674,0.926435648,0.897735874,0.928396184
462.9,0.923433674,0.928377753,0.900316457,0.930645396
463.0,0.926079673,0.930319858,0.902897041,0.932894607
463.1,0.928725673,0.932261963,0.905477624,0.935143818
463.2,0.931371673,0.934204069,0.908058208,0.937393029
463.3,0.934017673,0.936146174,0.910638791,0.93964224
463.4,0.936663672,0.938088279,0.913219375,0.941891452
463.5,0.939309672,0.940030385,0.915799958,0.944140663
463.6,0.941955672,0.94197249,0.918380542,0.946389874
463.7,0.943434621,0.943659195,0.920299219,0.948045047
463.8,0.944773954,0.945315346,0.922138712,0.949629154
463.9,0.946113287,0.946971497,0.923978205,0.951213261
464.0,0.947452621,0.948627648,0.925817698,0.952797368
464.1,0.948791954,0.9502838,0.927657191,0.954381475
464.2,0.950131287,0.951939951,0.929496684,0.955965583
464.3,0.95147062,0.953596102,0.931336176,0.95754969
464.4,0.952809953,0.955252253,0.933175669,0.959133797
464.5,0.954133766,0.956887346,0.934993282,0.960698405
464.6,0.953295322,0.955588638,0.933762542,0.95954637
464.7,0.952456878,0.954289929,0.932531802,0.958394335
464.8,0.951618433,0.952991221,0.931301063,0.9572423
464.9,0.950779989,0.951692512,0.930070323,0.956090265
465.0,0.949941545,0.950393804,0.928839583,0.95493823
465.1,0.9491031,0.949095095,0.927608843,0.953786195
465.2,0.948264656,0.947796387,0.926378103,0.95263416
465.3,0.947426212,0.946497679,0.925147363,0.951482125
465.4,0.946686667,0.945353361,0.924062463,0.950466745
465.5,0.946664889,0.945329531,0.924035996,0.95044314
465.6,0.946643112,0.945305702,0.924009528,0.950419534
465.7,0.946621334,0.945281872,0.923983061,0.950395929
465.8,0.946599556,0.945258043,0.923956593,0.950372324
465.9,0.946577778,0.945234213,0.923930126,0.950348718
466.0,0.946556001,0.945210383,0.923903658,0.950325113
466.1,0.946534223,0.945186554,0.923877191,0.950301507
466.2,0.946512445,0.945162724,0.923850723,0.950277902
466.3,0.946715924,0.945250931,0.92399847,0.95041016
466.4,0.947652368,0.945703691,0.924713093,0.951049581
466.5,0.948588812,0.946156452,0.925427716,0.951689002
466.6,0.949525257,0.946609213,0.926142339,0.952328424
466.7,0.950461701,0.947061974,0.926856962,0.952967845
466.8,0.951398146,0.947514734,0.927571585,0.953607267
466.9,0.95233459,0.947967495,0.928286208,0.954246688
467.0,0.953271034,0.948420256,0.929000831,0.95488611
467.1,0.954207479,0.948873017,0.929715455,0.955525531
467.2,0.954433173,0.948681151,0.92964018,0.955479458
467.3,0.953333396,0.947287124,0.92809183,0.954155009
467.4,0.952233618,0.945893098,0.92654348,0.952830561
467.5,0.95113384,0.944499071,0.92499513,0.951506112
467.6,0.950034063,0.943105045,0.923446779,0.950181664
467.7,0.948934285,0.941711018,0.921898429,0.948857216
467.8,0.947834507,0.940316992,0.920350079,0.947532767
467.9,0.94673473,0.938922965,0.918801729,0.946208319
468.0,0.945634952,0.937528939,0.917253379,0.94488387
468.1,0.943909983,0.93562736,0.915043247,0.942994387
468.2,0.941459983,0.933137176,0.912065651,0.940449637
468.3,0.939009983,0.930646991,0.909088054,0.937904887
468.4,0.936559984,0.928156807,0.906110458,0.935360137
468.5,0.934109984,0.925666623,0.903132862,0.932815387
468.6,0.931659984,0.923176439,0.900155265,0.930270637
468.7,0.929209984,0.920686255,0.897177669,0.927725887
468.8,0.926759985,0.918196071,0.894200073,0.925181137
468.9,0.924309985,0.915705887,0.891222476,0.922636387
469.0,0.924574212,0.916666884,0.89085637,0.923243597
469.1,0.926828212,0.920157908,0.89240472,0.926161476
469.2,0.929082212,0.923648932,0.89395307,0.929079356
469.3,0.931336212,0.927139955,0.89550142,0.931997236
469.4,0.933590211,0.930630979,0.89704977,0.934915115
469.5,0.935844211,0.934122002,0.89859812,0.937832995
469.6,0.938098211,0.937613026,0.90014647,0.940750875
469.7,0.940352211,0.94110405,0.90169482,0.943668754
469.8,0.94260621,0.944595073,0.90324317,0.946586634
469.9,0.94079725,0.943031125,0.900749758,0.944837453
470.0,0.937171251,0.939206488,0.896448785,0.941001066
470.1,0.933545251,0.935381851,0.892147813,0.937164679
470.2,0.929919252,0.931557214,0.88784684,0.933328292
470.3,0.926293252,0.927732577,0.883545868,0.929491905
470.4,0.922667252,0.923907941,0.879244895,0.925655518
470.5,0.919041253,0.920083304,0.874943923,0.921819131
470.6,0.915415253,0.916258667,0.87064295,0.917982744
470.7,0.911789253,0.91243403,0.866341978,0.914146357
470.8,0.908180784,0.908513485,0.86197709,0.910253384
470.9,0.904576562,0.904569701,0.857596715,0.9063467
471.0,0.90097234,0.900625916,0.85321634,0.902440016
471.1,0.897368118,0.896682132,0.848835965,0.898533333
471.2,0.893763897,0.892738347,0.844455589,0.894626649
471.3,0.890159675,0.888794563,0.840075214,0.890719965
471.4,0.886555453,0.884850779,0.835694839,0.886813281
471.5,0.882951231,0.880906994,0.831314464,0.882906598
471.6,0.879347009,0.87696321,0.826934089,0.878999914
471.7,0.878334376,0.875855174,0.82570339,0.877902301
471.8,0.877550376,0.874997311,0.824750559,0.877052509
471.9,0.876766376,0.874139449,0.823797728,0.876202717
472.0,0.875982376,0.873281586,0.822844897,0.875352925
472.1,0.875198376,0.872423724,0.821892066,0.874503132
472.2,0.874414376,0.871565861,0.820939235,0.87365334
472.3,0.873630376,0.870707999,0.819986405,0.872803548
472.4,0.872846376,0.869850136,0.819033574,0.871953756
472.5,0.872219317,0.869164,0.81827148,0.871274074
472.6,0.87620465,0.873524801,0.823115036,0.875593851
472.7,0.880189983,0.877885602,0.827958593,0.879913629
472.8,0.884175315,0.882246403,0.83280215,0.884233406
472.9,0.888160648,0.886607203,0.837645707,0.888553183
473.0,0.892145981,0.890968004,0.842489263,0.89287296
473.1,0.896131314,0.895328805,0.84733282,0.897192737
473.2,0.900116647,0.899689606,0.852176377,0.901512515
473.3,0.90410198,0.904050407,0.857019933,0.905832292
473.4,0.908077717,0.908400707,0.861851827,0.910141667
473.5,0.911997716,0.91269002,0.866615982,0.914390629
473.6,0.915917716,0.916979332,0.871380136,0.91863959
473.7,0.919837715,0.921268644,0.87614429,0.922888551
473.8,0.923757715,0.925557957,0.880908444,0.927137512
473.9,0.927677715,0.929847269,0.885672598,0.931386473
474.0,0.931597714,0.934136581,0.890436752,0.935635434
474.1,0.935517714,0.938425894,0.895200907,0.939884396
474.2,0.939437713,0.942715206,0.899965061,0.944133357
474.3,0.942457292,0.946019267,0.903634892,0.947406335
474.4,0.942925514,0.946531601,0.904203944,0.94791385
474.5,0.943393736,0.947043936,0.904772996,0.948421365
474.6,0.943861959,0.94755627,0.905342048,0.948928879
474.7,0.944330181,0.948068605,0.905911099,0.949436394
474.8,0.944798403,0.948580939,0.906480151,0.949943909
474.9,0.945266625,0.949093274,0.907049203,0.950451424
475.0,0.945734847,0.949605608,0.907618255,0.950958939
475.1,0.94620307,0.950117943,0.908187306,0.951466453
475.2,0.945814174,0.949692409,0.907714664,0.951044923
475.3,0.94399573,0.947702645,0.905504626,0.949073877
475.4,0.942177286,0.94571288,0.903294588,0.947102831
475.5,0.940358842,0.943723116,0.90108455,0.945131785
475.6,0.938540397,0.941733352,0.898874512,0.943160739
475.7,0.936721953,0.939743587,0.896664473,0.941189693
475.8,0.934903509,0.937753823,0.894454435,0.939218647
475.9,0.933085065,0.935764059,0.892244397,0.937247601
476.0,0.93126662,0.933774294,0.890034359,0.935276556
476.1,0.929836724,0.933525915,0.890120734,0.934677493
476.2,0.928813169,0.935098663,0.892608682,0.93551324
476.3,0.927789613,0.936671411,0.895096629,0.936348987
476.4,0.926766058,0.938244159,0.897584576,0.937184734
476.5,0.925742502,0.939816907,0.900072523,0.938020481
476.6,0.924718947,0.941389654,0.90256047,0.938856228
476.7,0.923695392,0.942962402,0.905048417,0.939691975
476.8,0.922671836,0.94453515,0.907536365,0.940527723
476.9,0.921648281,0.946107898,0.910024312,0.94136347
477.0,0.921510817,0.947113266,0.911339626,0.942037249
477.1,0.921957262,0.947744748,0.91188221,0.942604296
477.2,0.922403706,0.94837623,0.912424794,0.943171344
477.3,0.92285015,0.949007712,0.912967379,0.943738391
477.4,0.923296595,0.949639194,0.913509963,0.944305439
477.5,0.923743039,0.950270677,0.914052547,0.944872486
477.6,0.924189484,0.950902159,0.914595131,0.945439534
477.7,0.924635928,0.951533641,0.915137715,0.946006581
477.8,0.925082372,0.952165123,0.9156803,0.946573629
477.9,0.925201019,0.952369604,0.915729642,0.946735999
478.0,0.92519013,0.952405349,0.915584071,0.946738454
478.1,0.925179241,0.952441093,0.915438499,0.946740909
478.2,0.925168352,0.952476837,0.915292928,0.946743364
478.3,0.925157463,0.952512581,0.915147357,0.946745819
478.4,0.925146574,0.952548326,0.915001785,0.946748274
478.5,0.925135686,0.95258407,0.914856214,0.946750729
478.6,0.925124797,0.952619814,0.914710642,0.946753184
478.7,0.925113908,0.952655559,0.914565071,0.946755639
478.8,0.923619511,0.95106803,0.912528575,0.94514115
478.9,0.921822845,0.949149755,0.910106797,0.943197203
479.0,0.920026179,0.947231479,0.907685019,0.941253256
479.1,0.918229512,0.945313203,0.90526324,0.939309309
479.2,0.916432846,0.943394927,0.902841462,0.937365362
479.3,0.914636179,0.941476652,0.900419684,0.935421415
479.4,0.912839513,0.939558376,0.897997905,0.933477469
479.5,0.911042846,0.9376401,0.895576127,0.931533522
479.6,0.90924618,0.935721824,0.893154349,0.929589575
479.7,0.907161482,0.933488381,0.890357508,0.927330883
479.8,0.905059926,0.931236492,0.887538717,0.92505377
